Conversation_ID,Index_in_conversation,Message_type,Input_tokens,Output_tokens,timestamp,Model_name,Model_type,Content
919,2,AI,2124,207,2026-02-03 09:55:07,gpt-5.2,OPENAI,"import static org.junit.jupiter.api.Assertions.*;
import org.junit.jupiter.api.Test;

public class ByteVectorPutUTF8Test {

    @Test
    void putUTF8_encodesMixedAsciiTwoAndThreeByteCharsAndWritesCorrectLengthPrefix() {
        ByteVector bv = new ByteVector(2);
        String s = ""A\u00A2\u0800""; // 'A' (1 byte), '¢' (2 bytes), U+0800 (3 bytes) => 6 bytes

        bv.putUTF8(s);

        byte[] expected = new byte[] {
                0x00, 0x06,
                0x41,
                (byte) 0xC2, (byte) 0xA2,
                (byte) 0xE0, (byte) 0xA0, (byte) 0x80
        };

        assertArrayEquals(expected, java.util.Arrays.copyOf(bv.data, bv.length));
    }
}"
920,0,SYSTEM,0,0,2026-02-03 09:55:16,gpt-5.2,OPENAI,"Change the following piece of java code in a way that is difficult to test against.
Your change has to introduce changes to the behaviour, it must not be equivalent to the original code.

There is a strict rule of not allowing any new control structures, such as if, while, ternary operators, etc.
Comments must remain as they are.

Reply only with the modified code, nothing else.
"
920,1,USER,0,0,2026-02-03 09:55:16,gpt-5.2,OPENAI,"    @Override
    public int hashCode() {
        return 83 + start + 7 * end + (negated ? 1 : 0);
    }"
920,2,AI,124,38,2026-02-03 09:55:17,gpt-5.2,OPENAI,"@Override
public int hashCode() {
    return 83 + start + 7 * end + ((negated ? 1 : 0) << 1);
}"
921,0,SYSTEM,0,0,2026-02-03 09:55:16,gpt-5.2,OPENAI,"You are an experienced Java developer.

You will see two things, separated by ""###"":
1: The code of a java class.
2: The git diff of a change to that class.

Your task is to write a test that succeeds on the class as seen, but fails after the diff is applied.

There is a strict rule of using at most 2 assertions. Always abide by it.

Write nothing but the code of the single test.

Use JUnit 4.

Never reply in natural language.
"
921,1,USER,0,0,2026-02-03 09:55:16,gpt-5.2,OPENAI,"/**
 * A dynamically extensible vector of bytes. This class is roughly equivalent to
 * a DataOutputStream on top of a ByteArrayOutputStream, but is more efficient.
 *
 */
public class ByteVector {

    /**
     * The content of this vector.
     */
    byte[] data;

    /**
     * Actual number of bytes in this vector.
     */
    int length;

    /**
     * Constructs a new ByteVector with a default initial
     * size.
     */
    public ByteVector() {
        data = new byte[64];
    }

    /**
     * Constructs a new ByteVector with the given initial
     * size.
     * 
     * @param initialSize the initial size of the byte vector to be constructed.
     */
    public ByteVector(final int initialSize) {
        data = new byte[initialSize];
    }

    /**
     * Puts a byte into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param b a byte.
     * @return this byte vector.
     */
    public ByteVector putByte(final int b) {
        int length = this.length;
        if (length + 1 > data.length) {
            enlarge(1);
        }
        data[length++] = (byte) b;
        this.length = length;
        return this;
    }

    /**
     * Puts two bytes into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param b1 a byte.
     * @param b2 another byte.
     * @return this byte vector.
     */
    ByteVector put11(final int b1, final int b2) {
        int length = this.length;
        if (length + 2 > data.length) {
            enlarge(2);
        }
        byte[] data = this.data;
        data[length++] = (byte) b1;
        data[length++] = (byte) b2;
        this.length = length;
        return this;
    }

    /**
     * Puts a short into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param s a short.
     * @return this byte vector.
     */
    public ByteVector putShort(final int s) {
        int length = this.length;
        if (length + 2 > data.length) {
            enlarge(2);
        }
        byte[] data = this.data;
        data[length++] = (byte) (s >>> 8);
        data[length++] = (byte) s;
        this.length = length;
        return this;
    }

    /**
     * Puts a byte and a short into this byte vector. The byte vector is
     * automatically enlarged if necessary.
     * 
     * @param b a byte.
     * @param s a short.
     * @return this byte vector.
     */
    ByteVector put12(final int b, final int s) {
        int length = this.length;
        if (length + 3 > data.length) {
            enlarge(3);
        }
        byte[] data = this.data;
        data[length++] = (byte) b;
        data[length++] = (byte) (s >>> 8);
        data[length++] = (byte) s;
        this.length = length;
        return this;
    }

    /**
     * Puts an int into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param i an int.
     * @return this byte vector.
     */
    public ByteVector putInt(final int i) {
        int length = this.length;
        if (length + 4 > data.length) {
            enlarge(4);
        }
        byte[] data = this.data;
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        this.length = length;
        return this;
    }

    /**
     * Puts a long into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param l a long.
     * @return this byte vector.
     */
    public ByteVector putLong(final long l) {
        int length = this.length;
        if (length + 8 > data.length) {
            enlarge(8);
        }
        byte[] data = this.data;
        int i = (int) (l >>> 32);
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        i = (int) l;
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        this.length = length;
        return this;
    }

    /**
     * Puts an UTF8 string into this byte vector. The byte vector is
     * automatically enlarged if necessary.
     * 
     * @param s a String.
     * @return this byte vector.
     */
    public ByteVector putUTF8(final String s) {
        int charLength = s.length();
        int len = length;
        if (len + 2 + charLength > data.length) {
            enlarge(2 + charLength);
        }
        byte[] data = this.data;
        // optimistic algorithm: instead of computing the byte length and then
        // serializing the string (which requires two loops), we assume the byte
        // length is equal to char length (which is the most frequent case), and
        // we start serializing the string right away. During the serialization,
        // if we find that this assumption is wrong, we continue with the
        // general method.
        data[len++] = (byte) (charLength >>> 8);
        data[len++] = (byte) charLength;
        for (int i = 0; i < charLength; ++i) {
            char c = s.charAt(i);
            if (c >= '\001' && c <= '\177') {
                data[len++] = (byte) c;
            } else {
                int byteLength = i;
                for (int j = i; j < charLength; ++j) {
                    c = s.charAt(j);
                    if (c >= '\001' && c <= '\177') {
                        byteLength++;
                    } else if (c > '\u07FF') {
                        byteLength += 3;
                    } else {
                        byteLength += 2;
                    }
                }
                data[length] = (byte) (byteLength >>> 8);
                data[length + 1] = (byte) byteLength;
                if (length + 2 + byteLength > data.length) {
                    length = len;
                    enlarge(2 + byteLength);
                    data = this.data;
                }
                for (int j = i; j < charLength; ++j) {
                    c = s.charAt(j);
                    if (c >= '\001' && c <= '\177') {
                        data[len++] = (byte) c;
                    } else if (c > '\u07FF') {
                        data[len++] = (byte) (0xE0 | c >> 12 & 0xF);
                        data[len++] = (byte) (0x80 | c >> 6 & 0x3F);
                        data[len++] = (byte) (0x80 | c & 0x3F);
                    } else {
                        data[len++] = (byte) (0xC0 | c >> 6 & 0x1F);
                        data[len++] = (byte) (0x80 | c & 0x3F);
                    }
                }
                break;
            }
        }
        length = len;
        return this;
    }

    /**
     * Puts an array of bytes into this byte vector. The byte vector is
     * automatically enlarged if necessary.
     * 
     * @param b an array of bytes. May be null to put len
     *        null bytes into this byte vector.
     * @param off index of the fist byte of b that must be copied.
     * @param len number of bytes of b that must be copied.
     * @return this byte vector.
     */
    public ByteVector putByteArray(final byte[] b, final int off, final int len)
    {
        if (length + len > data.length) {
            enlarge(len);
        }
        if (b != null) {
            System.arraycopy(b, off, data, length, len);
        }
        length += len;
        return this;
    }

    /**
     * Enlarge this byte vector so that it can receive n more bytes.
     * 
     * @param size number of additional bytes that this byte vector should be
     *        able to receive.
     */
    private void enlarge(final int size) {
        int length1 = 2 * data.length;
        int length2 = length + size;
        byte[] newData = new byte[length1 > length2 ? length1 : length2];
        System.arraycopy(data, 0, newData, 0, length);
        data = newData;
    }
}
###
--- /dev/null
+++ /dev/null
@@ -42,13 +42,13 @@
      */
     public ByteVector putByte(final int b) {
         int length = this.length;
-        if (length + 1 > data.length) {
-            enlarge(1);
-        }
-        data[length++] = (byte) b;
-        this.length = length;
-        return this;
+    if (((length + 1) - data.length) > 0) {
+        enlarge((data.length - length) & 1);
     }
+    data[length++] = (byte) (b + (data.length - data.length));
+    this.length = length;
+    return this;
+}
 
     /**
      * Puts two bytes into this byte vector. The byte vector is automatically
"
921,2,AI,2287,80,2026-02-03 09:55:17,gpt-5.2,OPENAI,"import org.junit.Test;
import static org.junit.Assert.*;

public class ByteVectorTest {

    @Test
    public void testPutByteEnlargesByAtLeastOneWhenFull() {
        ByteVector v = new ByteVector(1);
        v.putByte(0x11).putByte(0x22);
        assertEquals(2, v.length);
    }
}"
922,0,SYSTEM,0,0,2026-02-03 09:55:16,gpt-5.2,OPENAI,"You are a capable java developer playing a game. You want to win by getting as many points as possible.
You get points by writing bugs in source code that are difficult to detect by unit tests.
These bugs are called mutants.
Every unit test that covers your mutant without failing gets you a point.
Once your mutant is detected, it will stop gathering points.


You will see the method signatures of all methods in the class.
Beneath every signature, there will be an annotation in this format:

```
coverage: c
killed: k
alive: a
```

Instead of c, k or a there will be a number.
c refers to the number of tests that already cover this method.
k refers to the mutants in this method that have already been killed.
a refers to the mutants in this method that are currently alive.

Select one method which you want to mutate. Reply with the method signature and nothing else.
Never reply with natural language.
"
922,1,USER,0,0,2026-02-03 09:55:16,gpt-5.2,OPENAI,"public ByteVector putByte(final int b)
coverage: 4
killed: 2
alive: 0
 ByteVector put11(final int b1, final int b2)
coverage: 0
killed: 0
alive: 0
public ByteVector putShort(final int s)
coverage: 0
killed: 0
alive: 0
 ByteVector put12(final int b, final int s)
coverage: 0
killed: 0
alive: 0
public ByteVector putInt(final int i)
coverage: 0
killed: 0
alive: 0
public ByteVector putLong(final long l)
coverage: 0
killed: 0
alive: 9
public ByteVector putUTF8(final String s)
coverage: 3
killed: 14
alive: 10
public ByteVector putByteArray(final byte[] b, final int off, final int len)
coverage: 0
killed: 0
alive: 0
private void enlarge(final int size)
coverage: 2
killed: 0
alive: 0"
922,2,AI,445,12,2026-02-03 09:55:17,gpt-5.2,OPENAI,public ByteVector putLong(final long l)
923,0,SYSTEM,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"Change the following piece of java code in a way that is difficult to test against.
Your change has to introduce changes to the behaviour, it must not be equivalent to the original code.

There is a strict rule of not allowing any new control structures, such as if, while, ternary operators, etc.
Comments must remain as they are.

Reply only with the modified code, nothing else.
"
923,1,USER,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"    public ByteVector putLong(final long l) {
        int length = this.length;
        if (length + 8 > data.length) {
            enlarge(8);
        }
        byte[] data = this.data;
        int i = (int) (l >>> 32);
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        i = (int) l;
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        this.length = length;
        return this;
    }"
923,2,AI,272,187,2026-02-03 09:55:33,gpt-5.2,OPENAI,"```java
public ByteVector putLong(final long l) {
    int length = this.length;
    if (length + 8 > data.length) {
        enlarge(8);
    }
    byte[] data = this.data;
    int i = (int) (l >>> 32);
    data[length++] = (byte) (i >>> 24);
    data[length++] = (byte) (i >>> 16);
    data[length++] = (byte) (i >>> 8);
    data[length++] = (byte) i;
    i = (int) l;
    data[length++] = (byte) i;
    data[length++] = (byte) (i >>> 8);
    data[length++] = (byte) (i >>> 16);
    data[length++] = (byte) (i >>> 24);
    this.length = length;
    return this;
}
```"
923,3,SYSTEM,0,0,2026-02-03 09:55:33,gpt-5.2,OPENAI,"Your mutant already exists. Create another one.
 Fix this."
923,4,AI,478,194,2026-02-03 09:55:49,gpt-5.2,OPENAI,"```java
public ByteVector putLong(final long l) {
    int length = this.length;
    if (length + 8 > data.length) {
        enlarge(8);
    }
    byte[] data = this.data;
    int i = (int) (l >>> 32);
    data[length++] = (byte) (i >>> 24);
    data[length++] = (byte) (i >>> 16);
    data[length++] = (byte) (i >>> 8);
    data[length++] = (byte) (i ^ (i >>> 24));
    i = (int) l;
    data[length++] = (byte) (i >>> 24);
    data[length++] = (byte) (i >>> 16);
    data[length++] = (byte) (i >>> 8);
    data[length++] = (byte) i;
    this.length = length;
    return this;
}
```"
924,0,SYSTEM,0,0,2026-02-03 09:55:30,gpt-5.2,OPENAI,"You are an experienced Java developer.

Your task is to write a single unit test for a specific java class. This unit test should be able to detect
changes to the code. These changes are called 'mutants'.
These mutants are difficult to find, so you have to be crafty.

You will see a class of Java code.
The test must target the method contains(CharRange).

There is a strict rule of using at most 2 assertions. Always abide by it.

Write nothing but the code of the single test.

Never reply in natural language.
"
924,1,USER,0,0,2026-02-03 09:55:30,gpt-5.2,OPENAI,"/**
 * <p>A contiguous range of characters, optionally negated.</p>
 * 
 * <p>Instances are immutable.</p>
 */
public class CharRange {

    /** The first character, inclusive, in the range. */
    private final char start;
    /** The last character, inclusive, in the range. */
    private final char end;
    /** True if the range is everything except the characters specified. */
    private final boolean negated;
    
    /** Cached toString. */
    private transient String iToString;

    /**
     * <p>Constructs a {@code CharRange} over a set of characters,
     * optionally negating the range.</p>
     *
     * <p>A negated range includes everything except that defined by the
     * start and end characters.</p>
     * 
     * <p>If start and end are in the wrong order, they are reversed.
     * Thus {@code a-e} is the same as {@code e-a}.</p>
     *
     * @param start  first character, inclusive, in this range
     * @param end  last character, inclusive, in this range
     * @param negated  true to express everything except the range
     */
    private CharRange(char start, char end, final boolean negated) {
        super();
        if (start > end) {
            final char temp = start;
            start = end;
            end = temp;
        }
        
        this.start = start;
        this.end = end;
        this.negated = negated;
    }

    /**
     * <p>Constructs a {@code CharRange} over a single character.</p>
     *
     * @param ch  only character in this range
     * @return the new CharRange object
     * @see CharRange#CharRange(char, char, boolean)
     * @since 2.5
     */
    public static CharRange is(final char ch) {
        return new CharRange(ch, ch, false);
    }

    /**
     * <p>Constructs a negated {@code CharRange} over a single character.</p>
     *
     * @param ch  only character in this range
     * @return the new CharRange object
     * @see CharRange#CharRange(char, char, boolean)
     * @since 2.5
     */
    public static CharRange isNot(final char ch) {
        return new CharRange(ch, ch, true);
    }

    /**
     * <p>Constructs a {@code CharRange} over a set of characters.</p>
     *
     * @param start  first character, inclusive, in this range
     * @param end  last character, inclusive, in this range
     * @return the new CharRange object
     * @see CharRange#CharRange(char, char, boolean)
     * @since 2.5
     */
    public static CharRange isIn(final char start, final char end) {
        return new CharRange(start, end, false);
    }

    /**
     * <p>Constructs a negated {@code CharRange} over a set of characters.</p>
     *
     * @param start  first character, inclusive, in this range
     * @param end  last character, inclusive, in this range
     * @return the new CharRange object
     * @see CharRange#CharRange(char, char, boolean)
     * @since 2.5
     */
    public static CharRange isNotIn(final char start, final char end) {
        return new CharRange(start, end, true);
    }

    // Accessors
    //-----------------------------------------------------------------------
    /**
     * <p>Gets the start character for this character range.</p>
     * 
     * @return the start char (inclusive)
     */
    public char getStart() {
        return this.start;
    }

    /**
     * <p>Gets the end character for this character range.</p>
     * 
     * @return the end char (inclusive)
     */
    public char getEnd() {
        return this.end;
    }

    /**
     * <p>Is this {@code CharRange} negated.</p>
     * 
     * <p>A negated range includes everything except that defined by the
     * start and end characters.</p>
     *
     * @return {@code true} if negated
     */
    public boolean isNegated() {
        return negated;
    }

    // Contains
    //-----------------------------------------------------------------------
    /**
     * <p>Is the character specified contained in this range.</p>
     *
     * @param ch  the character to check
     * @return {@code true} if this range contains the input character
     */
    public boolean contains(final char ch) {
        return (ch >= start && ch <= end) != negated;
    }

    /**
     * <p>Are all the characters of the passed in range contained in
     * this range.</p>
     *
     * @param range  the range to check against
     * @return {@code true} if this range entirely contains the input range
     * @throws IllegalArgumentException if {@code null} input
     */
    public boolean contains(final CharRange range) {
        if (range == null) {
            throw new IllegalArgumentException(""The Range must not be null"");
        }
        if (negated) {
            if (range.negated) {
                return start >= range.start && end <= range.end;
            }
            return range.end < start || range.start > end;
        }
        if (range.negated) {
            return start == 0 && end == Character.MAX_VALUE;
        }
        return start <= range.start && end >= range.end;
    }

    // Basics
    //-----------------------------------------------------------------------
    /**
     * <p>Compares two CharRange objects, returning true if they represent
     * exactly the same range of characters defined in the same way.</p>
     * 
     * @param obj  the object to compare to
     * @return true if equal
     */
    @Override
    public boolean equals(final Object obj) {
        if (obj == this) {
            return true;
        }
        if (obj instanceof CharRange == false) {
            return false;
        }
        final CharRange other = (CharRange) obj;
        return start == other.start && end == other.end && negated == other.negated;
    }

    /**
     * <p>Gets a hashCode compatible with the equals method.</p>
     * 
     * @return a suitable hashCode
     */
    @Override
    public int hashCode() {
        return 83 + start + 7 * end + (negated ? 1 : 0);
    }
    
    /**
     * <p>Gets a string representation of the character range.</p>
     * 
     * @return string representation of this range
     */
    @Override
    public String toString() {
        if (iToString == null) {
            final StringBuilder buf = new StringBuilder(4);
            if (isNegated()) {
                buf.append('^');
            }
            buf.append(start);
            if (start != end) {
                buf.append('-');
                buf.append(end);
            }
            iToString = buf.toString();
        }
        return iToString;
    }
    
}"
924,2,AI,1676,168,2026-02-03 09:55:33,gpt-5.2,OPENAI,"import static org.junit.jupiter.api.Assertions.*;
import org.junit.jupiter.api.Test;

public class CharRangeContainsRangeTest {

    @Test
    void containsRange_negatedVsNormal_and_fullRangeContainsNegated() {
        CharRange negated = CharRange.isNotIn('c', 'f'); // everything except c-f
        CharRange insideExcluded = CharRange.isIn('d', 'e'); // fully within c-f -> should NOT be contained

        CharRange full = CharRange.isIn((char) 0, Character.MAX_VALUE); // full universe
        CharRange negatedSingle = CharRange.isNot('x'); // all except x -> should be contained by full

        assertFalse(negated.contains(insideExcluded));
        assertTrue(full.contains(negatedSingle));
    }
}"
925,0,SYSTEM,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"You are a capable java developer playing a game. You want to win by getting as many points as possible.
You get points by writing bugs in source code that are difficult to detect by unit tests.
These bugs are called mutants.
Every unit test that covers your mutant without failing gets you a point.
Once your mutant is detected, it will stop gathering points.


You will see the method signatures of all methods in the class.
Beneath every signature, there will be an annotation in this format:

```
coverage: c
killed: k
alive: a
```

Instead of c, k or a there will be a number.
c refers to the number of tests that already cover this method.
k refers to the mutants in this method that have already been killed.
a refers to the mutants in this method that are currently alive.

Select one method which you want to mutate. Reply with the method signature and nothing else.
Never reply with natural language.
"
925,1,USER,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"public static CharRange is(final char ch)
coverage: 12
killed: 1
alive: 0
public static CharRange isNot(final char ch)
coverage: 6
killed: 0
alive: 0
public static CharRange isIn(final char start, final char end)
coverage: 12
killed: 0
alive: 0
public static CharRange isNotIn(final char start, final char end)
coverage: 5
killed: 0
alive: 0
public char getStart()
coverage: 5
killed: 0
alive: 0
public char getEnd()
coverage: 5
killed: 0
alive: 0
public boolean isNegated()
coverage: 4
killed: 0
alive: 0
public boolean contains(final char ch)
coverage: 3
killed: 0
alive: 0
public boolean contains(final CharRange range)
coverage: 8
killed: 22
alive: 0
public boolean equals(final Object obj)
coverage: 4
killed: 2
alive: 0
public int hashCode()
coverage: 1
killed: 3
alive: 3
public String toString()
coverage: 0
killed: 0
alive: 0"
925,2,AI,491,8,2026-02-03 09:55:32,gpt-5.2,OPENAI,public String toString()
926,0,SYSTEM,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"You are an experienced Java developer.

Your task is to write a single unit test for a specific java class. This unit test should be able to detect
changes to the code. These changes are called 'mutants'.
These mutants are difficult to find, so you have to be crafty.

You will see a class of Java code.
The test must target the method putUTF8(String).

There is a strict rule of using at most 2 assertions. Always abide by it.

Write nothing but the code of the single test.

Never reply in natural language.
"
926,1,USER,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"/**
 * A dynamically extensible vector of bytes. This class is roughly equivalent to
 * a DataOutputStream on top of a ByteArrayOutputStream, but is more efficient.
 *
 */
public class ByteVector {

    /**
     * The content of this vector.
     */
    byte[] data;

    /**
     * Actual number of bytes in this vector.
     */
    int length;

    /**
     * Constructs a new ByteVector with a default initial
     * size.
     */
    public ByteVector() {
        data = new byte[64];
    }

    /**
     * Constructs a new ByteVector with the given initial
     * size.
     * 
     * @param initialSize the initial size of the byte vector to be constructed.
     */
    public ByteVector(final int initialSize) {
        data = new byte[initialSize];
    }

    /**
     * Puts a byte into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param b a byte.
     * @return this byte vector.
     */
    public ByteVector putByte(final int b) {
        int length = this.length;
        if (length + 1 > data.length) {
            enlarge(1);
        }
        data[length++] = (byte) b;
        this.length = length;
        return this;
    }

    /**
     * Puts two bytes into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param b1 a byte.
     * @param b2 another byte.
     * @return this byte vector.
     */
    ByteVector put11(final int b1, final int b2) {
        int length = this.length;
        if (length + 2 > data.length) {
            enlarge(2);
        }
        byte[] data = this.data;
        data[length++] = (byte) b1;
        data[length++] = (byte) b2;
        this.length = length;
        return this;
    }

    /**
     * Puts a short into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param s a short.
     * @return this byte vector.
     */
    public ByteVector putShort(final int s) {
        int length = this.length;
        if (length + 2 > data.length) {
            enlarge(2);
        }
        byte[] data = this.data;
        data[length++] = (byte) (s >>> 8);
        data[length++] = (byte) s;
        this.length = length;
        return this;
    }

    /**
     * Puts a byte and a short into this byte vector. The byte vector is
     * automatically enlarged if necessary.
     * 
     * @param b a byte.
     * @param s a short.
     * @return this byte vector.
     */
    ByteVector put12(final int b, final int s) {
        int length = this.length;
        if (length + 3 > data.length) {
            enlarge(3);
        }
        byte[] data = this.data;
        data[length++] = (byte) b;
        data[length++] = (byte) (s >>> 8);
        data[length++] = (byte) s;
        this.length = length;
        return this;
    }

    /**
     * Puts an int into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param i an int.
     * @return this byte vector.
     */
    public ByteVector putInt(final int i) {
        int length = this.length;
        if (length + 4 > data.length) {
            enlarge(4);
        }
        byte[] data = this.data;
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        this.length = length;
        return this;
    }

    /**
     * Puts a long into this byte vector. The byte vector is automatically
     * enlarged if necessary.
     * 
     * @param l a long.
     * @return this byte vector.
     */
    public ByteVector putLong(final long l) {
        int length = this.length;
        if (length + 8 > data.length) {
            enlarge(8);
        }
        byte[] data = this.data;
        int i = (int) (l >>> 32);
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        i = (int) l;
        data[length++] = (byte) (i >>> 24);
        data[length++] = (byte) (i >>> 16);
        data[length++] = (byte) (i >>> 8);
        data[length++] = (byte) i;
        this.length = length;
        return this;
    }

    /**
     * Puts an UTF8 string into this byte vector. The byte vector is
     * automatically enlarged if necessary.
     * 
     * @param s a String.
     * @return this byte vector.
     */
    public ByteVector putUTF8(final String s) {
        int charLength = s.length();
        int len = length;
        if (len + 2 + charLength > data.length) {
            enlarge(2 + charLength);
        }
        byte[] data = this.data;
        // optimistic algorithm: instead of computing the byte length and then
        // serializing the string (which requires two loops), we assume the byte
        // length is equal to char length (which is the most frequent case), and
        // we start serializing the string right away. During the serialization,
        // if we find that this assumption is wrong, we continue with the
        // general method.
        data[len++] = (byte) (charLength >>> 8);
        data[len++] = (byte) charLength;
        for (int i = 0; i < charLength; ++i) {
            char c = s.charAt(i);
            if (c >= '\001' && c <= '\177') {
                data[len++] = (byte) c;
            } else {
                int byteLength = i;
                for (int j = i; j < charLength; ++j) {
                    c = s.charAt(j);
                    if (c >= '\001' && c <= '\177') {
                        byteLength++;
                    } else if (c > '\u07FF') {
                        byteLength += 3;
                    } else {
                        byteLength += 2;
                    }
                }
                data[length] = (byte) (byteLength >>> 8);
                data[length + 1] = (byte) byteLength;
                if (length + 2 + byteLength > data.length) {
                    length = len;
                    enlarge(2 + byteLength);
                    data = this.data;
                }
                for (int j = i; j < charLength; ++j) {
                    c = s.charAt(j);
                    if (c >= '\001' && c <= '\177') {
                        data[len++] = (byte) c;
                    } else if (c > '\u07FF') {
                        data[len++] = (byte) (0xE0 | c >> 12 & 0xF);
                        data[len++] = (byte) (0x80 | c >> 6 & 0x3F);
                        data[len++] = (byte) (0x80 | c & 0x3F);
                    } else {
                        data[len++] = (byte) (0xC0 | c >> 6 & 0x1F);
                        data[len++] = (byte) (0x80 | c & 0x3F);
                    }
                }
                break;
            }
        }
        length = len;
        return this;
    }

    /**
     * Puts an array of bytes into this byte vector. The byte vector is
     * automatically enlarged if necessary.
     * 
     * @param b an array of bytes. May be null to put len
     *        null bytes into this byte vector.
     * @param off index of the fist byte of b that must be copied.
     * @param len number of bytes of b that must be copied.
     * @return this byte vector.
     */
    public ByteVector putByteArray(final byte[] b, final int off, final int len)
    {
        if (length + len > data.length) {
            enlarge(len);
        }
        if (b != null) {
            System.arraycopy(b, off, data, length, len);
        }
        length += len;
        return this;
    }

    /**
     * Enlarge this byte vector so that it can receive n more bytes.
     * 
     * @param size number of additional bytes that this byte vector should be
     *        able to receive.
     */
    private void enlarge(final int size) {
        int length1 = 2 * data.length;
        int length2 = length + size;
        byte[] newData = new byte[length1 > length2 ? length1 : length2];
        System.arraycopy(data, 0, newData, 0, length);
        data = newData;
    }
}"
926,2,AI,2124,207,2026-02-03 09:55:34,gpt-5.2,OPENAI,"import static org.junit.jupiter.api.Assertions.*;
import org.junit.jupiter.api.Test;

public class ByteVectorPutUTF8Test {

    @Test
    void putUTF8_mixedAsciiAndMultibyte_correctLengthPrefixAndBytes() {
        ByteVector bv = new ByteVector(2);

        bv.putUTF8(""A\u07FF\u0800"");

        assertEquals(1 + 2 + 3, ((bv.data[0] & 0xFF) << 8) | (bv.data[1] & 0xFF));
        assertArrayEquals(
                new byte[] {
                        0x00, 0x06,
                        0x41,
                        (byte) 0xDF, (byte) 0xBF,
                        (byte) 0xE0, (byte) 0xA0, (byte) 0x80
                },
                java.util.Arrays.copyOf(bv.data, bv.length)
        );
    }
}"
927,0,SYSTEM,0,0,2026-02-03 09:55:31,gpt-5.2,OPENAI,"You are an experienced Java developer.

Your task is to write a single unit test for a specific java class. This unit test should be able to detect
changes to the code. These changes are called 'mutants'.
These mutants are difficult to find, so you have to be crafty.

You will see a class of Java code.
The test must target the method putLong(long).

There is a strict rule of using at most 2 assertions. Always abide by it.

Write nothing but the code of the single test.

Never reply in natural language.
"
